Cruise,Station,dec.yr,Depth,Temp,Sal,SigmaT,Delta-D
HX270,62,2003.258,10,5.136,31.08,24.554,0.033783
HX270,62,2003.258,20,5.095,31.08,24.559,0.06749
HX270,62,2003.258,30,5.091,31.081,24.56,0.101177
HX270,62,2003.258,50,5.269,31.132,24.581,0.168489
HX270,62,2003.258,75,6.027,31.637,24.893,0.248927
HX270,62,2003.258,100,6.196,31.97,25.135,0.323468
HX270,62,2003.258,150,6.243,32.415,25.481,0.457438
HX270,62,2003.258,200,6.034,32.603,25.655,0.578191
HX270,62,2003.258,250,5.948,32.723,25.76,0.692969
HX270,110,2003.273,0,5.28,31.057,24.52,0
HX270,110,2003.273,10,5.293,31.062,24.523,0.03403
HX270,110,2003.273,20,5.298,31.065,24.525,0.068051
HX270,110,2003.273,30,5.327,31.091,24.542,0.102036
HX270,110,2003.273,50,5.556,31.213,24.613,0.169085
HX270,110,2003.273,75,5.623,31.269,24.65,0.251797
HX270,110,2003.273,100,5.693,31.347,24.703,0.333429
HX270,110,2003.273,150,6.314,31.925,25.085,0.485467
HX270,110,2003.273,200,6.521,32.444,25.468,0.618349
HX270,110,2003.273,250,6.093,32.628,25.667,0.739686
HX271,1,2003.312,0,6.226,31.026,24.387,0
HX271,1,2003.312,10,5.784,31.15,24.537,0.034944
HX271,1,2003.312,20,5.778,31.238,24.607,0.068403
HX271,1,2003.312,30,5.791,31.278,24.637,0.101446
HX271,1,2003.312,50,5.848,31.5,24.806,0.165598
HX271,1,2003.312,75,5.85,31.601,24.886,0.242961
HX271,1,2003.312,100,6.032,31.835,25.049,0.317644
HX271,1,2003.312,150,6.027,32.095,25.255,0.457176
HX271,1,2003.312,200,6.049,32.287,25.404,0.591051
HX271,1,2003.312,250,5.98,32.633,25.685,0.712297
HX271,71,2003.342,0,7.864,30.956,24.119,0
HX271,71,2003.342,10,7.612,31.028,24.21,0.037569
HX271,71,2003.342,20,6.72,31.322,24.559,0.072573
HX271,71,2003.342,30,6.316,31.401,24.672,0.105566
HX271,71,2003.342,50,6.131,31.499,24.772,0.169591
HX271,71,2003.342,75,5.976,31.787,25.018,0.245637
HX271,71,2003.342,100,6.043,31.985,25.166,0.317553
HX271,71,2003.342,150,6.119,32.165,25.299,0.45431
HX271,71,2003.342,200,6.014,32.527,25.597,0.581798
HX271,71,2003.342,250,5.99,32.618,25.672,0.700208
HX271,91,2003.346,0,8.293,30.861,23.984,0
HX271,91,2003.346,10,7.809,30.969,24.137,0.038759
HX271,91,2003.346,20,7.374,31.06,24.267,0.075671
HX271,91,2003.346,30,6.871,31.293,24.517,0.110833
HX271,91,2003.346,50,6.705,31.558,24.747,0.176426
HX271,91,2003.346,75,5.966,31.756,24.994,0.253402
HX271,91,2003.346,100,6.071,31.949,25.134,0.325432
HX271,91,2003.346,150,6.083,32.284,25.397,0.461374
HX271,91,2003.346,200,6.025,32.534,25.602,0.585136
HX271,91,2003.346,250,5.978,32.657,25.704,0.702694
HX271,103,2003.349,0,8.04,30.954,24.093,0
HX271,103,2003.349,10,7.761,30.965,24.14,0.038055
HX271,103,2003.349,20,7.178,31.142,24.358,0.074627
HX271,103,2003.349,30,6.679,31.372,24.604,0.108949
HX271,103,2003.349,50,6.696,31.588,24.772,0.173496
HX271,103,2003.349,75,5.987,31.748,24.985,0.250561
HX271,103,2003.349,100,6.013,31.952,25.143,0.322818
HX271,103,2003.349,150,6.075,32.274,25.39,0.458092
HX271,103,2003.349,200,6.057,32.546,25.607,0.581552
HX271,103,2003.349,250,5.935,32.626,25.685,0.699673
HX271,173,2003.370,0,8.387,30.128,23.396,0
HX271,173,2003.370,10,7.912,30.728,23.933,0.043328
HX271,173,2003.370,20,7.191,31.169,24.378,0.080261
HX271,173,2003.370,30,7.007,31.272,24.483,0.115154
HX271,173,2003.370,50,6.969,31.696,24.821,0.18062
HX271,173,2003.370,75,6.727,31.858,24.98,0.256657
HX271,173,2003.370,100,6.571,32.042,25.145,0.328753
HX271,173,2003.370,150,6.213,32.157,25.281,0.466598
HX271,173,2003.370,200,6.077,32.459,25.536,0.595281
HX271,173,2003.370,250,5.944,32.631,25.688,0.714462
HX272,2,2003.391,0,9.037,30.395,23.509,0
HX272,2,2003.391,10,8.348,30.947,24.043,0.042713
HX272,2,2003.391,20,7.738,31.135,24.277,0.079894
HX272,2,2003.391,30,7.215,31.232,24.424,0.115357
HX272,2,2003.391,50,6.338,31.519,24.762,0.181695
HX272,2,2003.391,75,6.276,31.721,24.929,0.259291
HX272,2,2003.391,100,6.112,31.902,25.092,0.332694
HX272,2,2003.391,150,6.144,32.21,25.331,0.471053
HX272,2,2003.391,200,5.942,32.576,25.645,0.595382
HX272,2,2003.391,250,5.878,32.631,25.696,0.711562
HX272,106,2003.415,0,8.973,30.673,23.736,0
HX272,106,2003.415,10,8.898,30.784,23.834,0.041316
HX272,106,2003.415,20,8.293,31.213,24.259,0.080501
HX272,106,2003.415,30,8.143,31.325,24.369,0.116608
HX272,106,2003.415,50,6.855,31.524,24.701,0.184038
HX272,106,2003.415,75,6.483,31.703,24.889,0.262624
HX272,106,2003.415,100,6.624,31.913,25.037,0.337314
HX272,106,2003.415,150,6.369,32.074,25.196,0.479933
HX272,106,2003.415,200,6.053,32.496,25.568,0.610453
HX272,106,2003.415,250,5.894,32.628,25.692,0.728424
WE0307,1,2003.509,0,13.064,27.82,20.827,0
WE0307,1,2003.509,10,10.78,30.523,23.33,0.057684
WE0307,1,2003.509,20,9.964,30.906,23.763,0.100488
WE0307,1,2003.509,30,9.633,31.046,23.926,0.141026
WE0307,1,2003.509,50,7.73,31.43,24.51,0.213579
WE0307,1,2003.509,75,6.781,31.624,24.789,0.2956
WE0307,1,2003.509,100,6.516,31.927,25.062,0.371501
WE0307,1,2003.509,150,6.124,32.381,25.469,0.507346
WE0307,1,2003.509,200,5.925,32.627,25.687,0.628248
WE0307,1,2003.509,250,5.915,32.764,25.797,0.740635
WE0307,62,2003.521,0,12.723,28.465,21.389,0
WE0307,62,2003.521,10,11.03,30.563,23.318,0.056236
WE0307,62,2003.521,20,9.875,31.06,23.898,0.099359
WE0307,62,2003.521,30,9.043,31.293,24.211,0.137901
WE0307,62,2003.521,50,7.71,31.552,24.608,0.207946
WE0307,62,2003.521,75,7.051,31.845,24.928,0.286741
WE0307,62,2003.521,100,6.544,32.019,25.131,0.359789
WE0307,62,2003.521,150,6.213,32.331,25.418,0.493504
WE0307,62,2003.521,200,5.947,32.589,25.654,0.614934
WE0307,62,2003.521,250,5.915,32.781,25.81,0.728246
WE0307,91,2003.532,0,14.781,26.807,19.711,0
WE0307,91,2003.532,10,11.538,30.403,23.105,0.067231
WE0307,91,2003.532,20,9.378,31.081,23.993,0.109777
WE0307,91,2003.532,30,8.749,31.243,24.216,0.14798
WE0307,91,2003.532,50,7.986,31.537,24.558,0.218123
WE0307,91,2003.532,75,6.794,31.761,24.895,0.297927
WE0307,91,2003.532,100,6.311,32.047,25.182,0.370261
WE0307,91,2003.532,150,6.095,32.435,25.515,0.501323
WE0307,91,2003.532,200,5.97,32.736,25.768,0.618475
WE0307,91,2003.532,250,5.921,32.81,25.832,0.728826
HX275,2,2003.551,0,14.547,28.381,20.97,0
HX275,2,2003.551,10,13.153,29.642,22.217,0.062945
HX275,2,2003.551,20,10.615,30.424,23.28,0.111926
HX275,2,2003.551,30,10.072,30.951,23.781,0.155268
HX275,2,2003.551,50,7.924,31.515,24.549,0.229101
HX275,2,2003.551,75,7.054,31.825,24.912,0.308176
HX275,2,2003.551,100,6.273,32.047,25.187,0.380197
HX275,2,2003.551,150,6.056,32.509,25.578,0.509787
HX275,2,2003.551,200,5.755,32.956,25.968,0.618999
HX275,2,2003.551,250,5.586,33.084,26.089,0.719255
HX276,2,2003.616,0,14.715,25.779,18.935,0
HX276,2,2003.616,10,14.874,27.824,20.474,0.08435
HX276,2,2003.616,20,12.302,29.848,22.537,0.147463
HX276,2,2003.616,30,10.927,31.074,23.733,0.194735
HX276,2,2003.616,50,7.845,31.628,24.649,0.267506
HX276,2,2003.616,75,6.884,31.941,25.025,0.34447
HX276,2,2003.616,100,6.61,32.189,25.256,0.414956
HX276,2,2003.616,150,5.892,32.813,25.838,0.536431
HX276,2,2003.616,200,5.608,33.079,26.082,0.637422
HX276,2,2003.616,250,5.537,33.146,26.144,0.732821
HX276,78,2003.632,0,14.904,24.86,18.191,0
HX276,78,2003.632,10,13.769,28.127,20.929,0.081292
HX276,78,2003.632,20,11.972,29.94,22.668,0.142214
HX276,78,2003.632,30,10.377,30.914,23.702,0.188249
HX276,78,2003.632,50,8.336,31.496,24.475,0.262844
HX276,78,2003.632,75,7.334,31.852,24.895,0.343889
HX276,78,2003.632,100,6.874,32.074,25.131,0.416716
HX276,78,2003.632,150,6.131,32.477,25.543,0.552082
HX276,78,2003.632,200,5.699,32.995,26.005,0.660725
HX276,78,2003.632,250,5.529,33.153,26.15,0.75771
HX276,104,2003.640,0,13.728,24.341,18.019,0
HX276,104,2003.640,10,13.143,28.174,21.085,0.080198
HX276,104,2003.640,20,12.635,28.969,21.795,0.143102
HX276,104,2003.640,30,12.335,29.497,22.259,0.200817
HX276,104,2003.640,50,10.323,30.985,23.766,0.302071
HX276,104,2003.640,75,7.348,31.901,24.932,0.384685
HX276,104,2003.640,100,6.655,32.094,25.175,0.457538
HX276,104,2003.640,150,6.186,32.579,25.617,0.58678
HX276,104,2003.640,200,5.642,33.047,26.053,0.693578
HX276,104,2003.640,250,5.509,33.177,26.172,0.78911
HX279,42,2003.780,0,9.733,25.862,19.868,0
HX279,42,2003.780,10,10.608,27.163,20.745,0.075417
HX279,42,2003.780,20,10.724,27.636,21.094,0.144004
HX279,42,2003.780,30,10.836,28.471,21.725,0.207263
HX279,42,2003.780,50,11.269,30.313,23.082,0.314493
HX279,42,2003.780,75,9.888,31.396,24.158,0.420399
HX279,42,2003.780,100,7.67,31.872,24.865,0.504986
HX279,42,2003.780,150,6.008,32.818,25.828,0.63118
HX279,42,2003.780,200,5.806,32.987,25.986,0.735677
HX279,42,2003.780,250,5.648,33.084,26.082,0.835723
HX279,98,2003.791,0,9.166,25.106,19.36,0
HX279,98,2003.791,10,9.345,25.514,19.653,0.083315
HX279,98,2003.791,20,10.209,26.916,20.616,0.161159
HX279,98,2003.791,30,10.856,28.583,21.808,0.22634
HX279,98,2003.791,50,10.982,30.731,23.457,0.326987
HX279,98,2003.791,75,9.333,31.776,24.543,0.42692
HX279,98,2003.791,100,7.499,32.111,25.076,0.504301
HX279,98,2003.791,150,6.333,32.603,25.618,0.634194
HX279,98,2003.791,200,5.803,32.933,25.944,0.744956
HX279,98,2003.791,250,5.649,33.079,26.078,0.844848
LO67,1,2003.847,0,8.526,27.404,21.244,0
LO67,1,2003.847,10,8.937,27.955,21.617,0.063402
LO67,1,2003.847,20,9.248,28.644,22.11,0.122278
LO67,1,2003.847,30,9.351,29.069,22.426,0.177175
LO67,1,2003.847,50,9.763,30.772,23.691,0.274416
LO67,1,2003.847,75,10.094,31.815,24.451,0.368788
LO67,1,2003.847,100,8.486,32.032,24.873,0.451669
LO67,1,2003.847,150,6.85,32.399,25.39,0.592992
LO67,1,2003.847,200,5.937,32.908,25.908,0.70837
NW2,99,2003.849,0,8.51,27.408,21.25,0
NW2,99,2003.849,10,8.934,27.955,21.618,0.063342
NW2,99,2003.849,20,9.248,28.649,22.114,0.122222
NW2,99,2003.849,30,9.351,29.068,22.425,0.17714
NW2,99,2003.849,50,9.763,30.772,23.691,0.274411
NW2,99,2003.849,75,10.094,31.816,24.452,0.368836
NW2,99,2003.849,100,8.486,32.048,24.886,0.4516
NW2,99,2003.849,150,6.85,32.403,25.394,0.592679
NW2,99,2003.849,200,5.937,32.909,25.908,0.707959
HX280,2,2003.920,0,5.769,30.287,23.857,0
HX280,2,2003.920,10,5.766,30.287,23.858,0.040366
HX280,2,2003.920,20,5.769,30.287,23.857,0.080739
HX280,2,2003.920,30,5.779,30.287,23.856,0.121131
HX280,2,2003.920,50,6.291,30.466,23.938,0.201287
HX280,2,2003.920,75,8.504,31.467,24.428,0.295472
HX280,2,2003.920,100,8.458,31.875,24.754,0.379725
HX280,2,2003.920,150,6.162,32.776,25.776,0.510472
HX280,2,2003.920,200,6,33.182,26.116,0.612039
HX280,2,2003.920,250,5.946,33.275,26.197,0.705787
HX280,20,2003.928,0,5.94,30.394,23.922,0
HX280,20,2003.928,10,5.936,30.393,23.922,0.039753
HX280,20,2003.928,20,5.956,30.394,23.92,0.079519
HX280,20,2003.928,30,5.965,30.395,23.92,0.119301
HX280,20,2003.928,50,6.026,30.413,23.927,0.198797
HX280,20,2003.928,75,6.755,30.781,24.129,0.296575
HX280,20,2003.928,100,7.076,31.094,24.334,0.389284
HX280,20,2003.928,150,8.055,31.871,24.81,0.556463
HX280,20,2003.928,200,6.093,32.833,25.829,0.686525
HX280,20,2003.928,250,5.925,33.296,26.216,0.784301
HX280,79,2003.942,0,5.844,30.352,23.9,0
HX280,79,2003.942,10,5.918,30.39,23.922,0.039933
HX280,79,2003.942,20,5.956,30.411,23.934,0.079636
HX280,79,2003.942,30,5.955,30.411,23.934,0.11929
HX280,79,2003.942,50,6.27,30.585,24.034,0.197685
HX280,79,2003.942,75,6.61,30.765,24.134,0.292866
HX280,79,2003.942,100,7.982,31.579,24.591,0.38171
HX280,79,2003.942,150,7.597,31.956,24.941,0.541265
HX280,79,2003.942,200,5.997,33.014,25.984,0.664177
HX280,79,2003.942,250,5.938,33.284,26.205,0.758459
LO69,1,2004.086,0,4.165,31.173,24.727,0
LO69,1,2004.086,10,4.339,31.252,24.773,0.031897
LO69,1,2004.086,20,4.353,31.269,24.785,0.063489
LO69,1,2004.086,30,4.359,31.282,24.795,0.094964
LO69,1,2004.086,50,4.408,31.295,24.8,0.15783
LO69,1,2004.086,75,4.461,31.321,24.816,0.236195
LO69,1,2004.086,100,4.603,31.39,24.856,0.313889
LO69,1,2004.086,150,4.973,31.535,24.932,0.466567
LO69,1,2004.086,200,5.119,31.747,25.084,0.614668
LO69,1,2004.086,250,5.397,31.894,25.17,0.756807
HX281,2,2004.216,0,4.053,31.283,24.826,0
HX281,2,2004.216,10,4.055,31.284,24.826,0.031138
HX281,2,2004.216,20,4.082,31.289,24.828,0.062275
HX281,2,2004.216,30,4.196,31.328,24.847,0.093299
HX281,2,2004.216,50,4.275,31.363,24.868,0.154975
HX281,2,2004.216,75,4.615,31.46,24.91,0.231457
HX281,2,2004.216,100,4.972,31.618,24.998,0.306597
HX281,2,2004.216,150,5.444,31.94,25.201,0.450096
HX281,2,2004.216,200,5.731,32.388,25.522,0.581771
HX281,2,2004.216,250,5.804,32.627,25.702,0.700362
HX281,66,2004.232,0,4.097,31.225,24.775,0
HX281,66,2004.232,10,4.075,31.225,24.777,0.031613
HX281,66,2004.232,20,4.185,31.287,24.816,0.063031
HX281,66,2004.232,30,4.248,31.308,24.827,0.094237
HX281,66,2004.232,50,4.337,31.343,24.846,0.156351
HX281,66,2004.232,75,4.407,31.387,24.874,0.233565
HX281,66,2004.232,100,4.764,31.577,24.988,0.309464
HX281,66,2004.232,150,5.481,31.974,25.223,0.452778
HX281,66,2004.232,200,5.741,32.546,25.645,0.580809
HX281,66,2004.232,250,5.781,32.841,25.874,0.691673
HX281,87,2004.238,0,4.177,31.256,24.792,0
HX281,87,2004.238,10,4.168,31.256,24.793,0.031457
HX281,87,2004.238,20,4.164,31.259,24.796,0.0629
HX281,87,2004.238,30,4.226,31.293,24.817,0.09422
HX281,87,2004.238,50,4.247,31.314,24.831,0.156577
HX281,87,2004.238,75,4.37,31.384,24.875,0.233767
HX281,87,2004.238,100,4.604,31.504,24.946,0.309652
HX281,87,2004.238,150,5.203,31.795,25.113,0.455981
HX281,87,2004.238,200,5.739,32.548,25.647,0.583738
HX281,87,2004.238,250,5.782,32.822,25.858,0.695416
HX283,2,2004.338,0,6.234,30.55,24.011,0
HX283,2,2004.338,10,5.703,30.702,24.193,0.038522
HX283,2,2004.338,20,4.922,31.088,24.584,0.073534
HX283,2,2004.338,30,4.867,31.148,24.637,0.106608
HX283,2,2004.338,50,4.932,31.262,24.72,0.171664
HX283,2,2004.338,75,4.758,31.443,24.882,0.250078
HX283,2,2004.338,100,5.505,31.812,25.092,0.324039
HX283,2,2004.338,150,5.517,32.108,25.325,0.46233
HX283,2,2004.338,200,5.526,32.322,25.493,0.590722
HX283,2,2004.338,250,5.738,32.719,25.782,0.708485
HX283,46,2004.347,0,6.581,30.708,24.093,0
HX283,46,2004.347,10,6.585,30.714,24.097,0.038111
HX283,46,2004.347,20,5.632,30.866,24.33,0.07536
HX283,46,2004.347,30,5.269,31.043,24.511,0.110473
HX283,46,2004.347,50,4.962,31.261,24.716,0.177044
HX283,46,2004.347,75,4.73,31.477,24.912,0.255511
HX283,46,2004.347,100,5.279,31.793,25.103,0.32861
HX283,46,2004.347,150,5.511,32.178,25.381,0.46558
HX283,46,2004.347,200,5.55,32.416,25.565,0.591681
HX283,46,2004.347,250,5.749,32.745,25.802,0.707866
HX283,47,2004.349,0,7.577,30.361,23.691,0
HX283,47,2004.349,10,6.345,30.735,24.143,0.040638
HX283,47,2004.349,20,5.536,30.881,24.353,0.077022
HX283,47,2004.349,30,5.326,31.035,24.498,0.112111
HX283,47,2004.349,50,4.897,31.247,24.712,0.17863
HX283,47,2004.349,75,4.778,31.357,24.812,0.258006
HX283,47,2004.349,100,5.099,31.704,25.052,0.333296
HX283,47,2004.349,150,5.514,32.117,25.333,0.472894
HX283,47,2004.349,200,5.523,32.382,25.541,0.600407
HX283,47,2004.349,250,5.755,32.754,25.808,0.716751
HX283,113,2004.362,0,7.423,30.083,23.493,0
HX283,113,2004.362,10,6.862,30.622,23.99,0.041778
HX283,113,2004.362,20,5.603,30.976,24.42,0.078715
HX283,113,2004.362,30,5.278,31.079,24.538,0.113093
HX283,113,2004.362,50,5.01,31.259,24.71,0.179365
HX283,113,2004.362,75,4.748,31.54,24.96,0.257023
HX283,113,2004.362,100,5.368,31.807,25.104,0.329716
HX283,113,2004.362,150,5.531,32.231,25.421,0.464746
HX283,113,2004.362,200,5.625,32.542,25.656,0.587121
HX283,113,2004.362,250,5.721,32.699,25.769,0.701032
HX286,4,2004.489,0,11.951,28.829,21.811,0
HX286,4,2004.489,10,9.957,30.474,23.428,0.052808
HX286,4,2004.489,20,8.408,31.004,24.079,0.094514
HX286,4,2004.489,30,8.196,31.313,24.352,0.131046
HX286,4,2004.489,50,6.013,31.384,24.695,0.198268
HX286,4,2004.489,75,5.265,31.711,25.04,0.275285
HX286,4,2004.489,100,5.726,32.069,25.27,0.345283
HX286,4,2004.489,150,5.701,32.696,25.769,0.468863
HX286,4,2004.489,200,5.658,32.98,25.998,0.574922
HX286,4,2004.489,250,5.632,33.106,26.101,0.67358
HX286,51,2004.499,0,13.326,27.671,20.662,0
HX286,51,2004.499,10,8.903,30.593,23.684,0.053508
HX286,51,2004.499,20,8.566,30.824,23.915,0.094434
HX286,51,2004.499,30,7.862,31.19,24.303,0.132106
HX286,51,2004.499,50,5.779,31.405,24.739,0.199537
HX286,51,2004.499,75,5.793,31.78,25.034,0.275689
HX286,51,2004.499,100,6.104,32.119,25.264,0.34597
HX286,51,2004.499,150,5.708,32.718,25.785,0.468113
HX286,51,2004.499,200,5.662,33.02,26.029,0.572237
HX286,51,2004.499,250,5.639,33.093,26.09,0.670359
HX286,83,2004.503,0,12.722,28.081,21.092,0
HX286,83,2004.503,10,9.424,30.522,23.549,0.055721
HX286,83,2004.503,20,8.7,30.925,23.974,0.097089
HX286,83,2004.503,30,7.956,31.207,24.303,0.13473
HX286,83,2004.503,50,8.223,31.83,24.753,0.201751
HX286,83,2004.503,75,5.666,31.777,25.046,0.277848
HX286,83,2004.503,100,6.048,32.139,25.287,0.348048
HX286,83,2004.503,150,5.72,32.781,25.834,0.470053
HX286,83,2004.503,200,5.667,33.01,26.021,0.574248
HX286,83,2004.503,250,5.637,33.1,26.096,0.672587
HX286,118,2004.511,0,12.838,21.849,16.259,0
HX286,118,2004.511,10,12.022,30.093,22.778,0.07742
HX286,118,2004.511,20,9.211,30.701,23.722,0.122768
HX286,118,2004.511,30,8.06,31.145,24.24,0.162068
HX286,118,2004.511,50,7.427,31.537,24.635,0.23183
HX286,118,2004.511,75,6.935,31.869,24.962,0.310279
HX286,118,2004.511,100,5.725,32.002,25.217,0.382138
HX286,118,2004.511,150,5.704,32.69,25.763,0.50668
HX286,118,2004.511,200,5.656,33.01,26.022,0.611542
HX286,118,2004.511,250,5.657,33.1,26.093,0.709593
NW3,90,2004.667,0,15.902,24.668,17.839,0
NW3,90,2004.667,10,15.057,26.932,19.751,0.089964
NW3,90,2004.667,20,13.674,29.473,21.986,0.156898
NW3,90,2004.667,30,9.554,31.093,23.975,0.204069
NW3,90,2004.667,50,7.687,31.631,24.673,0.27575
NW3,90,2004.667,75,6.453,32,25.127,0.35121
NW3,90,2004.667,100,6.08,32.16,25.3,0.420083
NW3,90,2004.667,150,5.766,32.818,25.857,0.540907
NW3,90,2004.667,200,5.705,33.006,26.013,0.643328
HX292,3,2004.748,0,11.367,26.648,20.221,0
HX292,3,2004.748,10,11.399,26.811,20.342,0.074933
HX292,3,2004.748,20,11.567,27.271,20.67,0.147976
HX292,3,2004.748,30,11.747,28.335,21.464,0.215767
HX292,3,2004.748,50,9.825,30.824,23.722,0.32696
HX292,3,2004.748,75,7.589,31.747,24.778,0.415347
HX292,3,2004.748,100,6.859,32.133,25.18,0.488793
HX292,3,2004.748,150,6.006,32.407,25.504,0.619845
HX292,3,2004.748,200,5.706,32.965,25.981,0.732565
HX292,3,2004.748,250,5.691,33.086,26.078,0.831952
HX292,11,2004.750,0,10.521,25.53,19.49,0
HX292,11,2004.750,10,10.86,26.602,20.269,0.078682
HX292,11,2004.750,20,11.487,27.175,20.609,0.15134
HX292,11,2004.750,30,11.733,27.958,21.174,0.220588
HX292,11,2004.750,50,8.979,31.153,24.111,0.324248
HX292,11,2004.750,75,7.401,31.854,24.888,0.407992
HX292,11,2004.750,100,6.696,32.176,25.235,0.479968
HX292,11,2004.750,150,6.054,32.476,25.552,0.609023
HX292,11,2004.750,200,5.721,32.969,25.982,0.719746
HX292,11,2004.750,250,5.702,33.081,26.073,0.818792
HX292,22,2004.756,0,10.732,25.971,19.799,0
HX292,22,2004.756,10,10.848,26.2,19.959,0.078652
HX292,22,2004.756,20,11.178,27.071,20.581,0.154929
HX292,22,2004.756,30,10.943,27.64,21.061,0.224373
HX292,22,2004.756,50,10.615,29.298,22.404,0.344513
HX292,22,2004.756,75,7.415,31.533,24.634,0.446532
HX292,22,2004.756,100,6.881,32.006,25.077,0.522845
HX292,22,2004.756,150,6.07,32.485,25.557,0.65421
HX292,22,2004.756,200,5.712,32.981,25.993,0.764123
HX292,22,2004.756,250,5.694,33.08,26.073,0.863108
HX292,71,2004.770,0,9.796,24.008,18.415,0
HX292,71,2004.770,10,10.732,26.664,20.338,0.083268
HX292,71,2004.770,20,10.815,27.8,21.207,0.153746
HX292,71,2004.770,30,11.004,29.143,22.219,0.215335
HX292,71,2004.770,50,10.677,30.296,23.17,0.319362
HX292,71,2004.770,75,7.575,31.507,24.591,0.416221
HX292,71,2004.770,100,6.76,32.06,25.135,0.492115
HX292,71,2004.770,150,6.042,32.552,25.614,0.624237
HX292,71,2004.770,200,5.756,33.008,26.009,0.731173
HX292,71,2004.770,250,5.708,33.076,26.068,0.830353
LO70,1,2004.914,0,6.046,28.423,22.355,0
LO70,1,2004.914,10,6.412,29.118,22.861,0.052701
LO70,1,2004.914,20,6.672,29.566,23.182,0.100527
LO70,1,2004.914,30,6.846,29.725,23.286,0.146755
LO70,1,2004.914,50,7.681,30.828,24.044,0.231986
LO70,1,2004.914,75,7.717,31.533,24.592,0.319732
LO70,1,2004.914,100,7.446,31.935,24.945,0.399321
LO70,1,2004.914,150,6.579,32.421,25.443,0.537086
HX293,2,2004.918,0,6.524,29.431,23.094,0
HX293,2,2004.918,10,6.551,29.464,23.117,0.047599
HX293,2,2004.918,20,6.596,29.509,23.147,0.094854
HX293,2,2004.918,30,6.592,29.506,23.145,0.142028
HX293,2,2004.918,50,7.337,30.391,23.747,0.232305
HX293,2,2004.918,75,7.625,31.613,24.668,0.325007
HX293,2,2004.918,100,7.494,31.986,24.979,0.402711
HX293,2,2004.918,150,6.317,32.571,25.595,0.53959
HX293,2,2004.918,200,6.071,33.084,26.03,0.646314
HX293,2,2004.918,250,5.97,33.188,26.125,0.743685
HX293,68,2004.931,0,5.553,29.116,22.956,0
HX293,68,2004.931,10,5.89,29.263,23.035,0.048845
HX293,68,2004.931,20,6.348,29.576,23.229,0.09632
HX293,68,2004.931,30,6.325,29.919,23.502,0.14092
HX293,68,2004.931,50,7.397,30.75,24.021,0.223835
HX293,68,2004.931,75,7.593,31.493,24.578,0.314171
HX293,68,2004.931,100,7.512,31.767,24.804,0.395951
HX293,68,2004.931,150,6.2,32.612,25.641,0.53612
HX293,68,2004.931,200,6.024,33.086,26.038,0.641316
HX293,68,2004.931,250,5.905,33.278,26.204,0.73667
HX293,90,2004.938,0,5.58,29.362,23.148,0
HX293,90,2004.938,10,5.587,29.372,23.155,0.047132
HX293,90,2004.938,20,6.002,29.715,23.379,0.092772
HX293,90,2004.938,30,6.499,30.016,23.558,0.137228
HX293,90,2004.938,50,7.452,30.914,24.142,0.218424
HX293,90,2004.938,75,7.474,31.314,24.454,0.30914
HX293,90,2004.938,100,7.557,31.597,24.665,0.393356
HX293,90,2004.938,150,6.267,32.533,25.571,0.536242
HX293,90,2004.938,200,6.031,33.125,26.068,0.641269
HX293,90,2004.938,250,5.896,33.289,26.214,0.736103
OD1,1,2005.063,0,4.596,30.593,24.225,0
OD1,1,2005.063,10,4.755,30.772,24.351,0.036294
OD1,1,2005.063,20,4.8,30.872,24.425,0.071406
OD1,1,2005.063,30,4.8,30.903,24.45,0.106252
OD1,1,2005.063,50,4.835,30.94,24.475,0.17543
OD1,1,2005.063,75,5.169,31.198,24.644,0.259451
OD1,1,2005.063,100,5.255,31.387,24.784,0.339733
OD1,1,2005.063,150,5.979,31.782,25.013,0.49427
LO71,2,2005.128,0,3.559,30.872,24.544,0
LO71,2,2005.128,10,3.82,30.955,24.587,0.033702
LO71,2,2005.128,20,3.869,31.004,24.621,0.066879
LO71,2,2005.128,30,3.906,31.029,24.637,0.099905
LO71,2,2005.128,50,4.091,31.12,24.692,0.165372
LO71,2,2005.128,75,4.611,31.401,24.864,0.244426
LO71,2,2005.128,100,5.125,31.616,24.98,0.320115
LO71,2,2005.128,150,5.219,31.893,25.189,0.463257
LO71,2,2005.128,200,5.943,32.384,25.493,0.598032
LO71,2,2005.128,250,6.193,32.922,25.887,0.71333
